511214,400,2600,4944.078
511214,450,2600,5557.263
511214,500,2600,6168.726
511214,50,2700,680.050
511214,100,2700,1349.809
511214,150,2700,2016.133
511214,200,2700,2682.578
511214,250,2700,3344.703
511214,300,2700,4008.838
511214,350,2700,4670.420
511214,400,2700,5334.473
511214,450,2700,5994.628
511214,500,2700,6657.509
511214,50,2800,731.914
511214,100,2800,1452.008
511214,150,2800,2168.257
511214,200,2800,2884.160
511214,250,2800,3598.763
511214,300,2800,4312.152
511214,350,2800,5024.142
511214,400,2800,5738.579
511214,450,2800,6448.127
511214,500,2800,7157.739
511214,50,2900,784.895
511214,100,2900,1557.267
511214,150,2900,2326.592
511214,200,2900,3093.700
511214,250,2900,3860.518
511214,300,2900,4625.640
511214,350,2900,5389.297
511214,400,2900,6153.599
511214,450,2900,6920.039
511214,500,2900,7681.603
511214,50,3000,840.083
511214,100,3000,1667.320
511214,150,3000,2491.378
511214,200,3000,3312.753
511214,250,3000,4133.095
511214,300,3000,4953.064
511214,350,3000,5770.635
511214,400,3000,6590.478
511214,450,3000,7406.563
511214,500,3000,8225.408
511217,50,100,2.094
511217,100,100,4.014
511217,150,100,5.953
511217,200,100,7.934
511217,250,100,9.988
511217,300,100,11.860
511217,350,100,13.828
511217,400,100,15.749
511217,450,100,17.726
511217,500,100,19.750
511217,50,200,5.215
511217,100,200,10.218
511217,150,200,15.358
511217,200,200,20.340
511217,250,200,25.373
511217,300,200,30.383
511217,350,200,35.548
511217,400,200,40.255
511217,450,200,45.320
511217,500,200,50.293
511217,50,300,9.609
511217,100,300,18.994
511217,150,300,28.510
511217,200,300,37.966
511217,250,300,47.272
511217,300,300,56.723
511217,350,300,66.046
511217,400,300,75.316
511217,450,300,84.803
511217,500,300,94.084
511217,50,400,16.242
511217,100,400,32.141
511217,150,400,48.006
511217,200,400,63.873
511217,250,400,79.720
511217,300,400,95.433
511217,350,400,111.147
511217,400,400,126.895
511217,450,400,142.841
511217,500,400,158.520
511217,50,500,24.528
511217,100,500,48.741
511217,150,500,72.763
511217,200,500,96.788
511217,250,500,121.175
511217,300,500,144.745
511217,350,500,168.779
511217,400,500,192.564
511217,450,500,216.411
511217,500,500,240.359
511217,50,600,35.039
511217,100,600,69.436
511217,150,600,103.812
511217,200,600,138.049
511217,250,600,172.237
511217,300,600,206.388
511217,350,600,240.420
511217,400,600,274.554
511217,450,600,308.970
511217,500,600,343.443
511217,50,700,47.137
511217,100,700,93.528
511217,150,700,139.781
511217,200,700,185.997
511217,250,700,232.005
511217,300,700,278.212
511217,350,700,324.139
511217,400,700,369.988
511217,450,700,416.233
511217,500,700,461.980
511217,50,800,61.463
511217,100,800,121.750
511217,150,800,181.688
511217,200,800,241.518
511217,250,800,301.208
511217,300,800,361.077
511217,350,800,420.553
511217,400,800,480.172
511217,450,800,539.258
511217,500,800,598.573
511217,50,900,76.832
511217,100,900,152.439
511217,150,900,227.860
511217,200,900,302.942
511217,250,900,377.882
511217,300,900,452.724
511217,350,900,527.849
511217,400,900,602.645
511217,450,900,677.357
511217,500,900,752.163
511217,50,1000,94.111
511217,100,1000,186.938
511217,150,1000,279.374
511217,200,1000,371.404
511217,250,1000,463.473
511217,300,1000,555.115
511217,350,1000,647.199
511217,400,1000,739.838
511217,450,1000,830.596
511217,500,1000,922.182
511217,50,1100,113.641
511217,100,1100,225.543
511217,150,1100,336.864
511217,200,1100,447.993
511217,250,1100,559.118
511217,300,1100,669.883
511217,350,1100,780.841
511217,400,1100,891.797
511217,450,1100,1002.471
511217,500,1100,1112.396
511217,50,1200,135.246
511217,100,1200,268.369
511217,150,1200,400.789
511217,200,1200,532.954
511217,250,1200,665.195
511217,300,1200,797.024
511217,350,1200,928.495
511217,400,1200,1060.324
511217,450,1200,1191.577
511217,500,1200,1323.560
511217,50,1300,158.598
511217,100,1300,315.041
511217,150,1300,470.372
511217,200,1300,625.252
511217,250,1300,779.978
511217,300,1300,934.613
511217,350,1300,1089.334
511217,400,1300,1243.990
511217,450,1300,1398.231
511217,500,1300,1552.446
511217,50,1400,183.620
511217,100,1400,364.641
511217,150,1400,544.831
511217,200,1400,724.614
511217,250,1400,904.319
511217,300,1400,1083.254
511217,350,1400,1261.949
511217,400,1400,1440.679
511217,450,1400,1619.974
511217,500,1400,1798.276
511217,50,1500,211.121
511217,100,1500,418.850
511217,150,1500,625.681
511217,200,1500,831.931
511217,250,1500,1038.182
511217,300,1500,1243.844
511217,350,1500,1449.288
511217,400,1500,1654.896
511217,450,1500,1860.368
511217,500,1500,2064.955
511217,50,1600,240.407
511217,100,1600,476.693
511217,150,1600,711.897
511217,200,1600,946.604
511217,250,1600,1180.568
511217,300,1600,1414.667
511217,350,1600,1648.621
511217,400,1600,1882.543
511217,450,1600,2116.228
511217,500,1600,2349.214
511217,50,1700,270.222
511217,100,1700,536.228
511217,150,1700,801.065
511217,200,1700,1065.294
511217,250,1700,1329.809
511217,300,1700,1593.072
511217,350,1700,1856.598
511217,400,1700,2119.735
511217,450,1700,2382.287
511217,500,1700,2645.458
511217,50,1800,302.333
511217,100,1800,599.991
511217,150,1800,896.503
511217,200,1800,1192.116
511217,250,1800,1487.621
511217,300,1800,1782.706
511217,350,1800,2077.185
511217,400,1800,2372.570
511217,450,1800,2667.543
511217,500,1800,2961.058
511217,50,1900,337.101
511217,100,1900,669.065
511217,150,1900,999.518
511217,200,1900,1329.685
511217,250,1900,1658.440
511217,300,1900,1986.981
511217,350,1900,2315.979
511217,400,1900,2643.621
511217,450,1900,2972.691
511217,500,1900,3300.088
511217,50,2000,373.715
511217,100,2000,741.273
511217,150,2000,1107.403
511217,200,2000,1472.381
511217,250,2000,1837.041
511217,300,2000,2201.374
511217,350,2000,2565.536
511217,400,2000,2928.480
511217,450,2000,3291.457
511217,500,2000,3654.833
511217,50,2100,411.896
511217,100,2100,817.184
511217,150,2100,1220.930
511217,200,2100,1624.500
511217,250,2100,2025.929
511217,300,2100,2427.094
511217,350,2100,2829.286
511217,400,2100,3229.760
511217,450,2100,3630.704
511217,500,2100,4031.825
511217,50,2200,452.063
511217,100,2200,897.031
511217,150,2200,1339.617
511217,200,2200,1782.202
511217,250,2200,2223.420
511217,300,2200,2662.898
511217,350,2200,3105.057
511217,400,2200,3545.699
511217,450,2200,3982.772
511217,500,2200,4425.610
511217,50,2300,494.215
511217,100,2300,980.617
511217,150,2300,1465.169
511217,200,2300,1947.218
511217,250,2300,2430.977
511217,300,2300,2913.623
511217,350,2300,3394.822
511217,400,2300,3876.278
511217,450,2300,4355.664
511217,500,2300,4836.037
511217,50,2400,538.909
511217,100,2400,1068.737
511217,150,2400,1597.076
511217,200,2400,2122.312
511217,250,2400,2647.825
511217,300,2400,3171.588
511217,350,2400,3696.236
511217,400,2400,4220.633
511217,450,2400,4744.339
511217,500,2400,5268.469
511217,50,2500,583.261
511217,100,2500,1157.560
511217,150,2500,1728.878
511217,200,2500,2299.485
511217,250,2500,2868.767
511217,300,2500,3437.926
511217,350,2500,4005.431
511217,400,2500,4571.770
511217,450,2500,5142.581
511217,500,2500,5708.291
511217,50,2600,630.636
511217,100,2600,1251.478
511217,150,2600,1869.435
511217,200,2600,2485.224
511217,250,2600,3101.394
511217,300,2600,3716.851
511217,350,2600,4331.002
511217,400,2600,4945.675
511217,450,2600,5560.556
511217,500,2600,6172.434
511217,50,2700,680.178
511217,100,2700,1350.050
511217,150,2700,2017.220
511217,200,2700,2681.560
511217,250,2700,3346.146
511217,300,2700,4009.426
511217,350,2700,4672.662
511217,400,2700,5333.641
511217,450,2700,5995.735
511217,500,2700,6659.420
511217,50,2800,731.912
511217,100,2800,1452.267
511217,150,2800,2168.597
511217,200,2800,2883.917
511217,250,2800,3598.594
511217,300,2800,4313.378
511217,350,2800,5024.084
511217,400,2800,5737.583
511217,450,2800,6448.886
511217,500,2800,7161.513
511217,50,2900,784.876
511217,100,2900,1557.761
511217,150,2900,2326.655
511217,200,2900,3094.672
511217,250,2900,3861.515
511217,300,2900,4624.646
511217,350,2900,5390.776
511217,400,2900,6154.119
511217,450,2900,6919.836
511217,500,2900,7684.373
511217,50,3000,840.695
511217,100,3000,1667.958
511217,150,3000,2491.275
511217,200,3000,3312.932
511217,250,3000,4131.955
511217,300,3000,4952.473
511217,350,3000,5770.766
511217,400,3000,6589.494
511217,450,3000,7407.732
511217,500,3000,8222.894
511217,50,3100,897.058
511217,100,3100,1779.912
511217,150,3100,2660.027
511217,200,3100,3536.972
511217,250,3100,4411.239
511217,300,3100,5286.903
511217,350,3100,6158.301
511217,400,3100,7033.231
511217,450,3100,7908.626
511217,500,3100,8782.277
511217,50,3200,957.799
511217,100,3200,1899.488
511217,150,3200,2835.930
511217,200,3200,3771.164
511217,250,3200,4705.564
511217,300,3200,5637.208
511217,350,3200,6567.138
511217,400,3200,7498.864
511217,450,3200,8430.314
511217,500,3200,9358.904
511217,50,3300,1016.570
511217,100,3300,2017.488
511217,150,3300,3013.852
511217,200,3300,4007.299
511217,250,3300,4998.517
511217,300,3300,5989.146
511217,350,3300,6978.702
511217,400,3300,7969.053
511217,450,3300,8956.515
511217,500,3300,9946.294
511217,50,3400,1078.290
511217,100,3400,2140.254
511217,150,3400,3196.591
511217,200,3400,4251.359
511217,250,3400,5305.436
511217,300,3400,6354.595
511217,350,3400,7406.658
511217,400,3400,8461.194
511217,450,3400,9506.798
511217,500,3400,10557.972
511217,50,3500,1142.896
511217,100,3500,2267.881
511217,150,3500,3389.042
511217,200,3500,4505.006
511217,250,3500,5622.298
511217,300,3500,6736.594
511217,350,3500,7848.928
511217,400,3500,8962.559
511217,450,3500,10076.569
511217,500,3500,11186.374
511217,50,3600,1209.342
511217,100,3600,2399.676
511217,150,3600,3585.008
511217,200,3600,4766.508
511217,250,3600,5948.938
511217,300,3600,7126.650
511217,350,3600,8304.119
511217,400,3600,9485.771
511217,450,3600,10661.265
511217,500,3600,11836.999
511217,50,3700,1277.299
511217,100,3700,2535.248
511217,150,3700,3787.517
511217,200,3700,5035.162
511217,250,3700,6283.991
511217,300,3700,7530.434
511217,350,3700,8775.078
511217,400,3700,10016.165
511217,450,3700,11261.375
511217,500,3700,12503.400
511217,50,3800,1346.718
511217,100,3800,2673.460
511217,150,3800,3995.814
511217,200,3800,5313.279
511217,250,3800,6626.412
511217,300,3800,7941.420
511217,350,3800,9251.565
511217,400,3800,10564.151
511217,450,3800,11881.219
511217,500,3800,13187.844
511217,50,3900,1419.105
511217,100,3900,2815.483
511217,150,3900,4207.795
511217,200,3900,5594.529
511217,250,3900,6980.501
511217,300,3900,8364.975
511217,350,3900,9745.432
511217,400,3900,11126.652
511217,450,3900,12513.484
511217,500,3900,13891.870
511217,50,4000,1496.388
511217,100,4000,2967.317
511217,150,4000,4432.191
511217,200,4000,5892.232
511217,250,4000,7348.648
511217,300,4000,8811.320
511217,350,4000,10263.530
511217,400,4000,11717.003
511217,450,4000,13170.289
511217,500,4000,14629.070
511217,50,4100,1567.774
511217,100,4100,3110.902
511217,150,4100,4649.845
511217,200,4100,6181.523
511217,250,4100,7712.393
511217,300,4100,9244.338
511217,350,4100,10772.285
511217,400,4100,12299.255
511217,450,4100,13821.728
511217,500,4100,15351.514
511217,50,4200,1645.365
511217,100,4200,3265.203
511217,150,4200,4878.348
511217,200,4200,6487.646
511217,250,4200,8092.693
511217,300,4200,9699.404
511217,350,4200,11301.166
511217,400,4200,12905.643
511217,450,4200,14507.164
511217,500,4200,16108.186
511217,50,4300,1724.957
511217,100,4300,3422.579
511217,150,4300,5110.793
511217,200,4300,6798.755
511217,250,4300,8482.254
511217,300,4300,10165.555
511217,350,4300,11847.718
511217,400,4300,13530.495
511217,450,4300,15210.157
511217,500,4300,16875.047
511217,50,4400,1806.728
511217,100,4400,3585.104
511217,150,4400,5354.858
511217,200,4400,7119.970
511217,250,4400,8884.760
511217,300,4400,10648.140
511217,350,4400,12406.429
511217,400,4400,14172.101
511217,450,4400,15926.188
511217,500,4400,17685.391
511217,50,4500,1890.137
511217,100,4500,3751.253
511217,150,4500,5603.251
511217,200,4500,7452.120
511217,250,4500,9295.819
511217,300,4500,11139.828
511217,350,4500,12983.283
511217,400,4500,14820.770
511217,450,4500,16661.721
511217,500,4500,18488.971
511217,50,4600,1973.665
511217,100,4600,3917.684
511217,150,4600,5850.051
511217,200,4600,7781.763
511217,250,4600,9706.429
511217,300,4600,11627.835
511217,350,4600,13553.293
511217,400,4600,15478.636
511217,450,4600,17403.529
511217,500,4600,19319.623
511217,50,4700,2060.945
511217,100,4700,4088.663
511217,150,4700,6108.134
511217,200,4700,8125.814
511217,250,4700,10136.051
511217,300,4700,12140.459
511217,350,4700,14156.482
511217,400,4700,16164.729
511217,450,4700,18171.557
511217,500,4700,20173.934
511217,50,4800,2155.684
511217,100,4800,4273.229
511217,150,4800,6379.603
511217,200,4800,8484.416
511217,250,4800,10583.296
511217,300,4800,12680.783
511217,350,4800,14778.596
511217,400,4800,16874.143
511217,450,4800,18963.275
511217,500,4800,21055.521
511217,50,4900,2240.101
511217,100,4900,4446.682
511217,150,4900,6639.811
511217,200,4900,8830.948
511217,250,4900,11015.428
511217,300,4900,13201.266
511217,350,4900,15384.955
511217,400,4900,17567.709
511217,450,4900,19751.854
511217,500,4900,21924.025
511217,50,5000,2331.225
511217,100,5000,4627.146
511217,150,5000,6912.473
511217,200,5000,9193.479
511217,250,5000,11473.153
511217,300,5000,13745.474
511217,350,5000,16017.747
511217,400,5000,18286.340
511217,450,5000,20555.648
511217,500,5000,22830.074
511217,50,5100,2425.360
511217,100,5100,4814.624
511217,150,5100,7193.104
511217,200,5100,9564.196
511217,250,5100,11932.053
511217,300,5100,14297.209
511217,350,5100,16668.160
511217,400,5100,19028.061
511217,450,5100,21380.100
511217,500,5100,23750.693
511217,50,5200,2523.508
511217,100,5200,5004.866
511217,150,5200,7478.173
511217,200,5200,9946.170
511217,250,5200,12408.831
511217,300,5200,14869.942
511217,350,5200,17327.859
511217,400,5200,19788.686
511217,450,5200,22248.072
511217,500,5200,24692.939
511217,50,5300,2620.167
511217,100,5300,5200.803
511217,150,5300,7770.406
511217,200,5300,10332.703
511217,250,5300,12888.878
511217,300,5300,15444.788
511217,350,5300,17997.801
511217,400,5300,20550.660
511217,450,5300,23101.723
511217,500,5300,25649.834
511217,50,5400,2719.709
511217,100,5400,5396.341
511217,150,5400,8061.541
511217,200,5400,10724.803
511217,250,5400,13377.102
511217,300,5400,16037.073
511217,350,5400,18682.504
511217,400,5400,21337.801
511217,450,5400,23984.475
511217,500,5400,26635.576
511217,50,5500,2822.673
511217,100,5500,5599.361
511217,150,5500,8365.618
511217,200,5500,11126.766
511217,250,5500,13884.494
511217,300,5500,16636.037
511217,350,5500,19382.816
511217,400,5500,22129.797
511217,450,5500,24883.213
511217,500,5500,27629.246
511217,50,5600,2931.960
511217,100,5600,5812.364
511217,150,5600,8680.614
511217,200,5600,11543.680
511217,250,5600,14397.558
511217,300,5600,17254.871
511217,350,5600,20112.146
511217,400,5600,22959.902
511217,450,5600,25807.051
511217,500,5600,28653.723
511217,50,5700,3030.758
511217,100,5700,6014.685
511217,150,5700,8983.628
511217,200,5700,11945.485
511217,250,5700,14906.687
511217,300,5700,17860.305
511217,350,5700,20819.383
511217,400,5700,23772.275
511217,450,5700,26721.168
511217,500,5700,29662.748
511217,50,5800,3136.036
511217,100,5800,6226.623
511217,150,5800,9302.447
511217,200,5800,12367.438
511217,250,5800,15432.422
511217,300,5800,18485.826
511217,350,5800,21556.119
511217,400,5800,24600.734
511217,450,5800,27663.941
511217,500,5800,30716.857
511217,50,5900,3246.501
511217,100,5900,6442.114
511217,150,5900,9624.325
511217,200,5900,12799.689
511217,250,5900,15964.317
511217,300,5900,19137.799
511217,350,5900,22300.203
511217,400,5900,25457.605
511217,450,5900,28618.842
511217,500,5900,31780.627
511217,50,6000,3360.073
511217,100,6000,6667.436
511217,150,6000,9960.017
511217,200,6000,13245.487
511217,250,6000,16525.723
511217,300,6000,19804.766
511217,350,6000,23077.082
511217,400,6000,26346.100
511217,450,6000,29611.395
511217,500,6000,32891.773
511217,50,6100,3470.211
511217,100,6100,6885.076
511217,150,6100,10288.475
511217,200,6100,13680.915
511217,250,6100,17069.209
511217,300,6100,20454.609
511217,350,6100,23834.463
511217,400,6100,27219.646
511217,450,6100,30597.732
511217,500,6100,33968.316
511217,50,6200,3584.116
511217,100,6200,7113.549
511217,150,6200,10625.748
511217,200,6200,14134.549
511217,250,6200,17637.463
511217,300,6200,21135.100
511217,350,6200,24627.367
511217,400,6200,28118.863
511217,450,6200,31611.516
511217,500,6200,35110.578
511217,50,6300,3701.526
511217,100,6300,7345.594
511217,150,6300,10974.436
511217,200,6300,14593.077
511217,250,6300,18203.721
511217,300,6300,21816.836
511217,350,6300,25427.373
511217,400,6300,29031.697
511217,450,6300,32635.664
511217,500,6300,36244.344
511217,50,6400,3829.962
511217,100,6400,7594.998
511217,150,6400,11340.483
511217,200,6400,15082.103
511217,250,6400,18811.482
511217,300,6400,22540.047
511217,350,6400,26261.486
511217,400,6400,29990.381
511217,450,6400,33720.480
511217,500,6400,37421.098
511217,50,6500,3940.415
511217,100,6500,7818.818
511217,150,6500,11678.696
511217,200,6500,15533.966
511217,250,6500,19380.830
511217,300,6500,23227.328
511217,350,6500,27067.867
511217,400,6500,30908.232
511217,450,6500,34738.820
511217,500,6500,38575.355
511217,50,6600,4062.548
511217,100,6600,8061.531
511217,150,6600,12041.743
511217,200,6600,16011.638
511217,250,6600,19980.045
511217,300,6600,23952.914
511217,350,6600,27911.957
511217,400,6600,31870.879
511217,450,6600,35812.832
511217,500,6600,39764.766
511217,50,6700,4185.484
511217,100,6700,8306.455
511217,150,6700,12412.430
511217,200,6700,16503.617
511217,250,6700,20595.848
511217,300,6700,24678.832
511217,350,6700,28759.994
511217,400,6700,32836.008
511217,450,6700,36913.445
511217,500,6700,40998.844
511217,50,6800,4316.176
511217,100,6800,8562.076
511217,150,6800,12789.334
511217,200,6800,17008.865
511217,250,6800,21221.404
511217,300,6800,25429.398
511217,350,6800,29644.363
511217,400,6800,33845.898
511217,450,6800,38034.379
511217,500,6800,42221.590
511217,50,6900,4439.833
511217,100,6900,8811.272
511217,150,6900,13164.352
511217,200,6900,17505.887
511217,250,6900,21846.066
511217,300,6900,26171.348
511217,350,6900,30504.916
511217,400,6900,34822.293
511217,450,6900,39155.984
511217,500,6900,43480.000
511217,50,7000,4569.090
511217,100,7000,9067.719
511217,150,7000,13552.197
511217,200,7000,18023.467
511217,250,7000,22480.436
511217,300,7000,26939.908
511217,350,7000,31401.316
511217,400,7000,35839.285
511217,450,7000,40288.230
511217,500,7000,44738.574
511217,50,7100,4700.079
511217,100,7100,9325.454
511217,150,7100,13939.119
511217,200,7100,18536.270
511217,250,7100,23128.818
511217,300,7100,27707.053
511217,350,7100,32298.008
511217,400,7100,36882.836
511217,450,7100,41457.160
511217,500,7100,46025.602
511217,50,7200,4845.083
511217,100,7200,9605.540
511217,150,7200,14345.048
511217,200,7200,19077.057
511217,250,7200,23797.248
511217,300,7200,28517.350
511217,350,7200,33239.414
511217,400,7200,37947.926
511217,450,7200,42657.023
511217,500,7200,47360.852
511217,50,7300,4970.009
511217,100,7300,9862.901
511217,150,7300,14730.899
511217,200,7300,19595.760
511217,250,7300,24445.092
511217,300,7300,29295.025
511217,350,7300,34150.133
511217,400,7300,38987.441
511217,450,7300,43823.137
511217,500,7300,48659.305
511217,50,7400,5106.625
511217,100,7400,10132.632
511217,150,7400,15141.238
511217,200,7400,20140.902
511217,250,7400,25131.182
511217,300,7400,30103.980
511217,350,7400,35079.426
511217,400,7400,40054.930
511217,450,7400,45014.512
511217,500,7400,50019.176
511217,50,7500,5248.247
511217,100,7500,10413.008
511217,150,7500,15557.644
511217,200,7500,20681.904
511217,250,7500,25805.996
511217,300,7500,30933.006
511217,350,7500,36042.996
511217,400,7500,41165.285
511217,450,7500,46261.715
511217,500,7500,51357.520
511217,50,7600,5388.601
511217,100,7600,10690.685
511217,150,7600,15971.676
511217,200,7600,21241.523
511217,250,7600,26502.174
511217,300,7600,31763.861
511217,350,7600,36999.199
511217,400,7600,42257.844
511217,450,7600,47504.977
511217,500,7600,52735.395
511217,50,7700,5529.514
511217,100,7700,10970.697
511217,150,7700,16394.387
511217,200,7700,21797.838
511217,250,7700,27198.240
511217,300,7700,32602.973
511217,350,7700,37979.359
511217,400,7700,43382.434
511217,450,7700,48744.426
511217,500,7700,54142.703
511217,50,7800,5673.480
511217,100,7800,11258.102
511217,150,7800,16820.803
511217,200,7800,22371.596
511217,250,7800,27910.771
511217,300,7800,33436.746
511217,350,7800,38972.434
511217,400,7800,44492.938
511217,450,7800,50028.801
511217,500,7800,55549.980
511217,50,7900,5822.167
511217,100,7900,11547.058
511217,150,7900,17256.061
511217,200,7900,22949.312
511217,250,7900,28641.127
511217,300,7900,34307.109
511217,350,7900,39994.848
511217,400,7900,45651.129
511217,450,7900,51316.824
511217,500,7900,56988.699
511217,50,8000,5979.783
511217,100,8000,11858.638
511217,150,8000,17710.283
511217,200,8000,23545.227
511217,250,8000,29377.789
511217,300,8000,35209.840
511217,350,8000,41039.504
511217,400,8000,46831.332
511217,450,8000,52654.375
511217,500,8000,58461.973
511217,50,8100,6119.764
511217,100,8100,12141.396
511217,150,8100,18138.896
511217,200,8100,24119.531
511217,250,8100,30104.500
511217,300,8100,36065.191
511217,350,8100,42023.715
